contact_id,customer_id,channel,sent_at,hour_sent,days_before_due_at_contact,responded,responded_within_hours,outcome
CT-008736,C02639,SMS,2026-07-15 15:00:00,15,9,True,0.1,ANSWERED
CT-008737,C02640,CALL,2026-09-05 14:00:00,14,6,False,,REJECTED
CT-008738,C02641,APP_PUSH,2026-07-29 12:00:00,12,3,False,,REJECTED
CT-008739,C02641,WHATSAPP,2026-07-22 21:00:00,21,6,False,,IGNORED
CT-008740,C02642,SMS,2026-08-07 16:00:00,16,0,False,,IGNORED
CT-008741,C02642,CALL,2026-07-09 17:00:00,17,1,False,,IGNORED
CT-008742,C02643,APP_PUSH,2026-09-10 23:00:00,23,7,False,,IGNORED
CT-008743,C02643,CALL,2026-07-30 22:00:00,22,6,True,2.04,ANSWERED
CT-008744,C02643,CALL,2026-08-19 14:00:00,14,4,False,,IGNORED
CT-008745,C02643,CALL,2026-08-07 23:00:00,23,4,True,1.04,ANSWERED
CT-008746,C02644,SMS,2026-08-21 15:00:00,15,5,True,0.13,ANSWERED
CT-008747,C02644,WHATSAPP,2026-07-08 14:00:00,14,7,False,,IGNORED
CT-008748,C02644,WHATSAPP,2026-06-26 19:00:00,19,3,True,1.8,ANSWERED
CT-008749,C02644,SMS,2026-09-02 17:00:00,17,0,False,,IGNORED
CT-008750,C02645,SMS,2026-08-14 23:00:00,23,9,False,,IGNORED
CT-008751,C02645,SMS,2026-08-15 15:00:00,15,5,True,1.01,ANSWERED
CT-008752,C02645,CALL,2026-08-17 16:00:00,16,3,False,,REJECTED
CT-008753,C02645,WHATSAPP,2026-08-10 15:00:00,15,6,False,,IGNORED
CT-008754,C02646,CALL,2026-08-12 14:00:00,14,7,False,,REJECTED
CT-008755,C02646,SMS,2026-07-23 03:00:00,3,7,False,,IGNORED
CT-008756,C02647,SMS,2026-07-10 03:00:00,3,4,False,,IGNORED
CT-008757,C02647,WHATSAPP,2026-07-20 09:00:00,9,9,True,0.87,ANSWERED
CT-008758,C02647,SMS,2026-07-09 06:00:00,6,8,False,,IGNORED
CT-008759,C02648,SMS,2026-06-18 17:00:00,17,5,True,0.33,ANSWERED
CT-008760,C02648,SMS,2026-06-22 19:00:00,19,2,True,0.25,ANSWERED
CT-008761,C02649,SMS,2026-07-10 16:00:00,16,0,True,1.21,ANSWERED
CT-008762,C02649,CALL,2026-08-30 21:00:00,21,3,False,,REJECTED
CT-008763,C02649,CALL,2026-06-30 14:00:00,14,1,False,,IGNORED
CT-008764,C02649,CALL,2026-07-27 17:00:00,17,0,True,3.66,ANSWERED
CT-008765,C02649,SMS,2026-07-09 20:00:00,20,4,False,,IGNORED
CT-008766,C02649,CALL,2026-07-02 12:00:00,12,-1,False,,REJECTED
CT-008767,C02649,CALL,2026-08-27 19:00:00,19,5,False,,IGNORED
CT-008768,C02650,CALL,2026-07-21 18:00:00,18,5,False,,IGNORED
CT-008769,C02650,APP_PUSH,2026-07-23 18:00:00,18,8,False,,BOUNCED
CT-008770,C02650,APP_PUSH,2026-08-18 14:00:00,14,3,False,,IGNORED
CT-008771,C02651,WHATSAPP,2026-08-24 12:00:00,12,4,False,,REJECTED
CT-008772,C02651,WHATSAPP,2026-07-03 18:00:00,18,3,False,,REJECTED
CT-008773,C02651,APP_PUSH,2026-08-08 19:00:00,19,2,True,0.11,ANSWERED
CT-008774,C02651,APP_PUSH,2026-08-12 17:00:00,17,4,True,0.88,ANSWERED
CT-008775,C02651,SMS,2026-08-11 15:00:00,15,0,False,,BOUNCED
CT-008776,C02651,APP_PUSH,2026-07-01 18:00:00,18,2,True,1.21,ANSWERED
CT-008777,C02652,CALL,2026-07-02 14:00:00,14,5,False,,IGNORED
CT-008778,C02652,APP_PUSH,2026-09-08 13:00:00,13,6,False,,IGNORED
CT-008779,C02653,APP_PUSH,2026-08-29 08:00:00,8,0,False,,REJECTED
CT-008780,C02653,WHATSAPP,2026-09-06 05:00:00,5,4,True,1.4,ANSWERED
CT-008781,C02654,WHATSAPP,2026-06-27 07:00:00,7,2,False,,IGNORED
CT-008782,C02655,CALL,2026-09-06 20:00:00,20,4,True,0.62,ANSWERED
CT-008783,C02655,APP_PUSH,2026-08-25 15:00:00,15,7,True,0.72,ANSWERED
CT-008784,C02655,WHATSAPP,2026-07-05 19:00:00,19,5,True,1.28,ANSWERED
CT-008785,C02656,WHATSAPP,2026-08-12 16:00:00,16,5,True,1.58,ANSWERED
CT-008786,C02656,APP_PUSH,2026-08-01 16:00:00,16,9,True,3.38,ANSWERED
CT-008787,C02656,CALL,2026-06-26 20:00:00,20,6,False,,IGNORED
CT-008788,C02656,SMS,2026-07-06 17:00:00,17,8,False,,IGNORED
CT-008789,C02656,CALL,2026-07-14 17:00:00,17,10,False,,IGNORED
CT-008790,C02656,SMS,2026-09-02 22:00:00,22,6,True,5.67,ANSWERED
CT-008791,C02656,APP_PUSH,2026-06-15 16:00:00,16,6,False,,IGNORED
CT-008792,C02657,APP_PUSH,2026-07-03 19:00:00,19,4,False,,IGNORED
CT-008793,C02657,CALL,2026-08-11 17:00:00,17,3,False,,IGNORED
CT-008794,C02658,WHATSAPP,2026-08-05 23:00:00,23,4,True,0.79,ANSWERED
CT-008795,C02658,APP_PUSH,2026-07-31 12:00:00,12,0,False,,IGNORED
CT-008796,C02658,WHATSAPP,2026-08-20 22:00:00,22,3,True,1.02,ANSWERED
CT-008797,C02659,APP_PUSH,2026-07-07 11:00:00,11,7,True,2.69,ANSWERED
CT-008798,C02659,APP_PUSH,2026-07-11 11:00:00,11,7,False,,IGNORED
CT-008799,C02659,APP_PUSH,2026-07-16 09:00:00,9,8,False,,REJECTED
CT-008800,C02659,APP_PUSH,2026-07-10 08:00:00,8,7,False,,IGNORED
CT-008801,C02660,CALL,2026-09-05 17:00:00,17,6,False,,IGNORED
CT-008802,C02660,WHATSAPP,2026-08-02 17:00:00,17,5,False,,REJECTED
CT-008803,C02660,APP_PUSH,2026-07-07 18:00:00,18,2,False,,REJECTED
CT-008804,C02660,WHATSAPP,2026-08-21 16:00:00,16,5,False,,IGNORED
CT-008805,C02661,APP_PUSH,2026-07-19 13:00:00,13,4,True,0.63,ANSWERED
CT-008806,C02661,WHATSAPP,2026-07-20 15:00:00,15,4,False,,IGNORED
CT-008807,C02661,APP_PUSH,2026-06-26 15:00:00,15,9,False,,REJECTED
CT-008808,C02661,APP_PUSH,2026-09-07 14:00:00,14,6,False,,REJECTED
CT-008809,C02661,APP_PUSH,2026-06-21 12:00:00,12,4,True,1.69,ANSWERED
CT-008810,C02662,APP_PUSH,2026-07-07 14:00:00,14,1,False,,IGNORED
CT-008811,C02662,APP_PUSH,2026-08-08 14:00:00,14,6,False,,REJECTED
CT-008812,C02662,APP_PUSH,2026-09-01 14:00:00,14,2,False,,REJECTED
CT-008813,C02663,WHATSAPP,2026-09-03 13:00:00,13,4,False,,IGNORED
CT-008814,C02663,WHATSAPP,2026-06-21 20:00:00,20,6,False,,BOUNCED
CT-008815,C02664,WHATSAPP,2026-07-31 12:00:00,12,6,False,,IGNORED
CT-008816,C02665,SMS,2026-09-05 15:00:00,15,1,True,0.68,ANSWERED
CT-008817,C02666,SMS,2026-06-28 23:00:00,23,0,True,0.73,ANSWERED
CT-008818,C02667,APP_PUSH,2026-07-12 14:00:00,14,5,False,,IGNORED
CT-008819,C02667,APP_PUSH,2026-07-26 17:00:00,17,0,False,,REJECTED
CT-008820,C02667,WHATSAPP,2026-08-19 11:00:00,11,4,True,0.05,ANSWERED
CT-008821,C02668,SMS,2026-09-02 16:00:00,16,2,False,,IGNORED
CT-008822,C02668,SMS,2026-08-10 17:00:00,17,6,False,,REJECTED
CT-008823,C02668,SMS,2026-07-27 14:00:00,14,8,False,,IGNORED
CT-008824,C02668,APP_PUSH,2026-07-06 19:00:00,19,5,True,7.53,ANSWERED
CT-008825,C02669,CALL,2026-06-29 21:00:00,21,2,False,,IGNORED
CT-008826,C02669,SMS,2026-09-10 18:00:00,18,3,True,3.35,ANSWERED
CT-008827,C02670,WHATSAPP,2026-09-10 20:00:00,20,6,True,2.83,ANSWERED
CT-008828,C02670,WHATSAPP,2026-09-12 14:00:00,14,6,False,,IGNORED
CT-008829,C02671,APP_PUSH,2026-08-18 19:00:00,19,1,False,,BOUNCED
CT-008830,C02672,CALL,2026-07-18 18:00:00,18,6,False,,IGNORED
CT-008831,C02672,SMS,2026-07-05 14:00:00,14,6,False,,IGNORED
CT-008832,C02672,SMS,2026-09-05 11:00:00,11,6,False,,IGNORED
CT-008833,C02672,SMS,2026-08-18 15:00:00,15,6,True,4.44,ANSWERED
CT-008834,C02673,CALL,2026-09-10 09:00:00,9,1,True,1.14,ANSWERED
CT-008835,C02673,APP_PUSH,2026-07-26 12:00:00,12,3,True,4.88,ANSWERED
CT-008836,C02673,APP_PUSH,2026-09-04 08:00:00,8,3,False,,IGNORED
CT-008837,C02674,APP_PUSH,2026-07-02 10:00:00,10,8,True,2.27,ANSWERED
CT-008838,C02674,APP_PUSH,2026-08-24 03:00:00,3,8,False,,IGNORED
CT-008839,C02675,CALL,2026-06-29 14:00:00,14,7,False,,IGNORED
CT-008840,C02675,CALL,2026-08-07 18:00:00,18,6,False,,IGNORED
CT-008841,C02675,CALL,2026-08-22 11:00:00,11,4,True,2.23,ANSWERED
CT-008842,C02676,CALL,2026-07-13 13:00:00,13,4,False,,IGNORED
CT-008843,C02676,WHATSAPP,2026-06-28 12:00:00,12,6,False,,IGNORED
CT-008844,C02677,WHATSAPP,2026-07-07 09:00:00,9,5,True,2.6,ANSWERED
CT-008845,C02677,WHATSAPP,2026-08-02 10:00:00,10,6,True,1.8,ANSWERED
CT-008846,C02677,WHATSAPP,2026-09-12 05:00:00,5,4,False,,IGNORED
CT-008847,C02679,WHATSAPP,2026-07-14 08:00:00,8,8,True,0.88,ANSWERED
CT-008848,C02680,CALL,2026-07-08 10:00:00,10,3,True,1.55,ANSWERED
CT-008849,C02680,CALL,2026-08-27 10:00:00,10,5,False,,IGNORED
CT-008850,C02681,WHATSAPP,2026-08-27 05:00:00,5,6,False,,IGNORED
CT-008851,C02681,APP_PUSH,2026-07-13 15:00:00,15,8,False,,IGNORED
CT-008852,C02681,WHATSAPP,2026-09-03 09:00:00,9,8,False,,IGNORED
CT-008853,C02682,CALL,2026-07-29 06:00:00,6,3,False,,IGNORED
CT-008854,C02683,CALL,2026-07-28 07:00:00,7,2,False,,BOUNCED
CT-008855,C02684,CALL,2026-08-20 13:00:00,13,4,False,,IGNORED
CT-008856,C02684,SMS,2026-07-26 07:00:00,7,0,False,,IGNORED
CT-008857,C02685,CALL,2026-08-30 16:00:00,16,2,True,2.68,ANSWERED
CT-008858,C02685,APP_PUSH,2026-08-29 16:00:00,16,0,False,,IGNORED
CT-008859,C02686,APP_PUSH,2026-08-02 05:00:00,5,1,False,,IGNORED
CT-008860,C02686,APP_PUSH,2026-08-29 09:00:00,9,5,True,1.2,ANSWERED
CT-008861,C02686,CALL,2026-08-10 10:00:00,10,6,True,7.12,ANSWERED
CT-008862,C02687,SMS,2026-08-07 12:00:00,12,1,False,,IGNORED
CT-008863,C02688,WHATSAPP,2026-06-20 14:00:00,14,8,False,,IGNORED
CT-008864,C02688,APP_PUSH,2026-07-31 13:00:00,13,6,False,,IGNORED
CT-008865,C02689,SMS,2026-06-26 18:00:00,18,6,False,,IGNORED
CT-008866,C02689,WHATSAPP,2026-07-05 18:00:00,18,5,False,,REJECTED
CT-008867,C02689,SMS,2026-07-12 20:00:00,20,5,False,,IGNORED
CT-008868,C02690,APP_PUSH,2026-08-16 08:00:00,8,3,False,,IGNORED
CT-008869,C02690,WHATSAPP,2026-08-26 10:00:00,10,7,True,2.21,ANSWERED
CT-008870,C02690,CALL,2026-08-16 07:00:00,7,7,False,,IGNORED
CT-008871,C02690,CALL,2026-08-02 05:00:00,5,6,False,,IGNORED
CT-008872,C02690,CALL,2026-06-18 08:00:00,8,3,False,,REJECTED
CT-008873,C02691,CALL,2026-06-20 16:00:00,16,6,False,,IGNORED
CT-008874,C02691,WHATSAPP,2026-08-16 21:00:00,21,8,True,11.13,ANSWERED
CT-008875,C02691,SMS,2026-07-20 23:00:00,23,8,False,,IGNORED
CT-008876,C02691,CALL,2026-08-24 22:00:00,22,8,False,,IGNORED
CT-008877,C02692,APP_PUSH,2026-09-01 07:00:00,7,7,False,,BOUNCED
CT-008878,C02692,APP_PUSH,2026-06-17 05:00:00,5,8,False,,IGNORED
CT-008879,C02693,APP_PUSH,2026-07-14 07:00:00,7,6,False,,IGNORED
CT-008880,C02694,WHATSAPP,2026-06-29 15:00:00,15,6,False,,REJECTED
CT-008881,C02694,CALL,2026-06-18 08:00:00,8,4,False,,BOUNCED
CT-008882,C02694,APP_PUSH,2026-09-03 06:00:00,6,3,False,,IGNORED
CT-008883,C02694,APP_PUSH,2026-07-22 11:00:00,11,2,True,5.96,ANSWERED
CT-008884,C02694,APP_PUSH,2026-08-28 10:00:00,10,3,True,1.58,ANSWERED
CT-008885,C02695,SMS,2026-06-20 06:00:00,6,7,False,,IGNORED
CT-008886,C02695,APP_PUSH,2026-08-20 09:00:00,9,3,False,,IGNORED
CT-008887,C02695,SMS,2026-09-02 07:00:00,7,6,False,,IGNORED
CT-008888,C02695,WHATSAPP,2026-06-20 09:00:00,9,3,False,,IGNORED
CT-008889,C02696,SMS,2026-07-08 09:00:00,9,8,False,,BOUNCED
CT-008890,C02696,CALL,2026-07-08 04:00:00,4,5,False,,REJECTED
CT-008891,C02696,WHATSAPP,2026-08-04 16:00:00,16,5,False,,IGNORED
CT-008892,C02696,SMS,2026-08-15 12:00:00,12,7,True,1.41,ANSWERED
CT-008893,C02698,CALL,2026-06-23 02:00:00,2,6,False,,IGNORED
CT-008894,C02699,APP_PUSH,2026-07-30 20:00:00,20,4,False,,IGNORED
CT-008895,C02699,APP_PUSH,2026-06-19 21:00:00,21,4,True,0.89,ANSWERED
CT-008896,C02700,APP_PUSH,2026-08-10 19:00:00,19,4,False,,REJECTED
CT-008897,C02701,CALL,2026-08-12 11:00:00,11,6,True,1.57,ANSWERED
CT-008898,C02701,CALL,2026-09-02 11:00:00,11,6,True,1.17,ANSWERED
CT-008899,C02701,CALL,2026-07-20 12:00:00,12,7,True,2.21,ANSWERED
CT-008900,C02701,CALL,2026-06-25 06:00:00,6,6,False,,IGNORED
CT-008901,C02701,CALL,2026-08-06 09:00:00,9,7,True,7.72,ANSWERED
CT-008902,C02702,APP_PUSH,2026-08-15 07:00:00,7,0,True,3.89,ANSWERED
CT-008903,C02702,APP_PUSH,2026-06-21 03:00:00,3,2,True,2.63,ANSWERED
CT-008904,C02703,APP_PUSH,2026-08-23 14:00:00,14,0,False,,IGNORED
CT-008905,C02703,WHATSAPP,2026-08-17 09:00:00,9,6,True,0.56,ANSWERED
CT-008906,C02703,APP_PUSH,2026-09-08 14:00:00,14,6,False,,IGNORED
CT-008907,C02704,SMS,2026-08-10 17:00:00,17,4,True,4.44,ANSWERED
CT-008908,C02704,APP_PUSH,2026-07-12 22:00:00,22,8,False,,REJECTED
CT-008909,C02704,APP_PUSH,2026-08-19 19:00:00,19,5,True,2.72,ANSWERED
CT-008910,C02704,CALL,2026-07-17 19:00:00,19,6,True,0.99,ANSWERED
CT-008911,C02705,APP_PUSH,2026-06-25 19:00:00,19,4,False,,IGNORED
CT-008912,C02705,WHATSAPP,2026-07-29 20:00:00,20,3,True,8.72,ANSWERED
CT-008913,C02705,APP_PUSH,2026-06-28 22:00:00,22,4,False,,IGNORED
CT-008914,C02705,WHATSAPP,2026-06-22 19:00:00,19,4,True,3.7,ANSWERED
CT-008915,C02706,CALL,2026-08-04 15:00:00,15,0,False,,IGNORED
CT-008916,C02706,CALL,2026-07-15 22:00:00,22,3,True,0.79,ANSWERED
CT-008917,C02706,SMS,2026-07-30 20:00:00,20,0,False,,IGNORED
CT-008918,C02707,WHATSAPP,2026-08-24 14:00:00,14,6,True,0.1,ANSWERED
CT-008919,C02707,SMS,2026-08-12 21:00:00,21,2,False,,IGNORED
CT-008920,C02707,WHATSAPP,2026-08-09 20:00:00,20,6,False,,IGNORED
CT-008921,C02707,WHATSAPP,2026-09-04 17:00:00,17,3,False,,IGNORED
CT-008922,C02707,WHATSAPP,2026-08-24 17:00:00,17,5,True,0.03,ANSWERED
CT-008923,C02708,SMS,2026-06-15 17:00:00,17,5,True,2.01,ANSWERED
CT-008924,C02709,CALL,2026-07-19 16:00:00,16,6,True,0.53,ANSWERED
CT-008925,C02709,CALL,2026-07-30 16:00:00,16,5,False,,REJECTED
CT-008926,C02709,WHATSAPP,2026-06-18 14:00:00,14,7,True,2.79,ANSWERED
CT-008927,C02709,WHATSAPP,2026-08-19 14:00:00,14,7,True,1.65,ANSWERED
CT-008928,C02709,APP_PUSH,2026-07-30 11:00:00,11,10,False,,IGNORED
CT-008929,C02710,WHATSAPP,2026-09-06 10:00:00,10,5,True,2.11,ANSWERED
CT-008930,C02710,SMS,2026-08-08 13:00:00,13,7,False,,IGNORED
CT-008931,C02710,SMS,2026-08-16 13:00:00,13,5,False,,REJECTED
CT-008932,C02711,SMS,2026-07-12 16:00:00,16,4,False,,IGNORED
CT-008933,C02711,APP_PUSH,2026-06-23 17:00:00,17,4,True,2.13,ANSWERED
CT-008934,C02711,CALL,2026-09-11 16:00:00,16,6,False,,IGNORED
CT-008935,C02711,WHATSAPP,2026-07-07 17:00:00,17,3,False,,REJECTED
CT-008936,C02711,CALL,2026-08-27 16:00:00,16,5,False,,IGNORED
CT-008937,C02711,CALL,2026-07-10 18:00:00,18,6,False,,IGNORED
CT-008938,C02712,CALL,2026-08-31 10:00:00,10,1,False,,BOUNCED
CT-008939,C02712,CALL,2026-07-30 11:00:00,11,1,False,,IGNORED
CT-008940,C02713,CALL,2026-08-13 12:00:00,12,2,False,,BOUNCED
CT-008941,C02713,CALL,2026-08-05 07:00:00,7,0,False,,IGNORED
CT-008942,C02713,CALL,2026-08-22 09:00:00,9,5,False,,IGNORED
CT-008943,C02713,WHATSAPP,2026-08-07 09:00:00,9,4,False,,IGNORED
CT-008944,C02714,CALL,2026-09-10 13:00:00,13,4,True,4.72,ANSWERED
CT-008945,C02714,CALL,2026-07-27 17:00:00,17,7,False,,IGNORED
CT-008946,C02714,APP_PUSH,2026-07-19 11:00:00,11,2,True,5.74,ANSWERED
CT-008947,C02714,CALL,2026-07-02 16:00:00,16,4,True,0.56,ANSWERED
CT-008948,C02714,APP_PUSH,2026-08-11 10:00:00,10,7,False,,REJECTED
CT-008949,C02715,WHATSAPP,2026-07-25 06:00:00,6,7,False,,IGNORED
CT-008950,C02715,CALL,2026-09-06 07:00:00,7,7,False,,IGNORED
CT-008951,C02715,CALL,2026-07-12 05:00:00,5,11,False,,REJECTED
CT-008952,C02716,WHATSAPP,2026-06-15 17:00:00,17,5,False,,IGNORED
CT-008953,C02716,CALL,2026-07-02 17:00:00,17,5,False,,IGNORED
CT-008954,C02716,CALL,2026-07-02 19:00:00,19,1,False,,IGNORED
CT-008955,C02717,WHATSAPP,2026-07-18 16:00:00,16,3,True,2.71,ANSWERED
CT-008956,C02717,WHATSAPP,2026-07-03 17:00:00,17,5,False,,IGNORED
CT-008957,C02717,WHATSAPP,2026-09-01 20:00:00,20,2,False,,BOUNCED
CT-008958,C02717,WHATSAPP,2026-07-06 13:00:00,13,2,False,,REJECTED
CT-008959,C02718,WHATSAPP,2026-08-23 12:00:00,12,0,False,,IGNORED
CT-008960,C02718,APP_PUSH,2026-07-16 18:00:00,18,3,True,1.59,ANSWERED
CT-008961,C02718,APP_PUSH,2026-07-05 13:00:00,13,2,True,0.38,ANSWERED
CT-008962,C02718,APP_PUSH,2026-08-16 18:00:00,18,2,False,,IGNORED
CT-008963,C02718,WHATSAPP,2026-07-03 19:00:00,19,1,False,,IGNORED
CT-008964,C02718,APP_PUSH,2026-07-28 19:00:00,19,2,False,,IGNORED
CT-008965,C02719,CALL,2026-07-19 19:00:00,19,6,True,0.72,ANSWERED
CT-008966,C02719,WHATSAPP,2026-08-21 22:00:00,22,8,False,,IGNORED
CT-008967,C02719,CALL,2026-07-09 22:00:00,22,7,False,,IGNORED
CT-008968,C02720,CALL,2026-07-24 14:00:00,14,5,False,,IGNORED
CT-008969,C02720,APP_PUSH,2026-07-20 08:00:00,8,1,False,,IGNORED
CT-008970,C02720,APP_PUSH,2026-06-21 14:00:00,14,6,False,,IGNORED
CT-008971,C02721,SMS,2026-08-05 07:00:00,7,7,True,0.08,ANSWERED
CT-008972,C02721,WHATSAPP,2026-07-31 11:00:00,11,4,True,2.81,ANSWERED
CT-008973,C02721,SMS,2026-06-30 11:00:00,11,9,False,,REJECTED
CT-008974,C02721,WHATSAPP,2026-09-01 11:00:00,11,3,False,,IGNORED
CT-008975,C02721,SMS,2026-08-04 09:00:00,9,7,False,,REJECTED
CT-008976,C02723,SMS,2026-08-27 17:00:00,17,6,True,1.53,ANSWERED
CT-008977,C02723,SMS,2026-08-27 23:00:00,23,6,True,0.67,ANSWERED
CT-008978,C02723,SMS,2026-09-11 21:00:00,21,6,True,2.21,ANSWERED
CT-008979,C02723,APP_PUSH,2026-08-25 18:00:00,18,7,False,,IGNORED
CT-008980,C02724,APP_PUSH,2026-06-16 21:00:00,21,4,False,,IGNORED
CT-008981,C02724,APP_PUSH,2026-07-28 19:00:00,19,6,False,,BOUNCED
CT-008982,C02725,APP_PUSH,2026-08-29 18:00:00,18,4,True,0.6,ANSWERED
CT-008983,C02725,APP_PUSH,2026-06-29 21:00:00,21,6,True,1.82,ANSWERED
CT-008984,C02725,WHATSAPP,2026-07-07 21:00:00,21,3,False,,IGNORED
CT-008985,C02725,APP_PUSH,2026-08-11 20:00:00,20,6,False,,BOUNCED
CT-008986,C02725,WHATSAPP,2026-08-28 19:00:00,19,6,False,,IGNORED
CT-008987,C02726,WHATSAPP,2026-09-08 08:00:00,8,2,True,0.21,ANSWERED
CT-008988,C02726,APP_PUSH,2026-06-22 09:00:00,9,2,False,,BOUNCED
CT-008989,C02726,WHATSAPP,2026-07-05 08:00:00,8,4,False,,IGNORED
CT-008990,C02727,WHATSAPP,2026-06-16 16:00:00,16,2,True,3.4,ANSWERED
CT-008991,C02727,CALL,2026-06-20 18:00:00,18,5,True,13.59,ANSWERED
CT-008992,C02727,WHATSAPP,2026-07-24 17:00:00,17,3,False,,REJECTED
CT-008993,C02728,CALL,2026-08-26 23:00:00,23,5,False,,REJECTED
CT-008994,C02728,WHATSAPP,2026-09-03 21:00:00,21,2,True,3.36,ANSWERED
CT-008995,C02729,SMS,2026-09-03 18:00:00,18,2,False,,IGNORED
CT-008996,C02729,WHATSAPP,2026-08-28 20:00:00,20,2,False,,REJECTED
CT-008997,C02729,WHATSAPP,2026-07-09 15:00:00,15,3,False,,IGNORED
CT-008998,C02729,WHATSAPP,2026-07-17 13:00:00,13,1,True,6.6,ANSWERED
CT-008999,C02729,WHATSAPP,2026-07-28 16:00:00,16,4,True,1.12,ANSWERED
CT-009000,C02729,WHATSAPP,2026-08-08 11:00:00,11,0,False,,BOUNCED
CT-009001,C02730,CALL,2026-07-23 23:00:00,23,5,True,0.15,ANSWERED
CT-009002,C02730,CALL,2026-08-06 22:00:00,22,10,False,,IGNORED
CT-009003,C02730,SMS,2026-08-27 19:00:00,19,9,False,,REJECTED
CT-009004,C02730,CALL,2026-08-02 23:00:00,23,2,False,,IGNORED
CT-009005,C02730,SMS,2026-08-03 22:00:00,22,5,False,,IGNORED
CT-009006,C02730,SMS,2026-08-06 16:00:00,16,4,False,,REJECTED
CT-009007,C02731,CALL,2026-07-21 07:00:00,7,6,False,,IGNORED
CT-009008,C02731,CALL,2026-06-20 08:00:00,8,3,True,1.85,ANSWERED
CT-009009,C02731,CALL,2026-09-08 08:00:00,8,6,True,0.73,ANSWERED
CT-009010,C02731,SMS,2026-09-09 09:00:00,9,10,False,,IGNORED
CT-009011,C02732,SMS,2026-08-01 09:00:00,9,5,True,4.19,ANSWERED
CT-009012,C02733,CALL,2026-08-13 11:00:00,11,9,False,,IGNORED
CT-009013,C02733,CALL,2026-07-29 08:00:00,8,6,True,3.86,ANSWERED
CT-009014,C02734,WHATSAPP,2026-07-13 12:00:00,12,-2,False,,IGNORED
CT-009015,C02734,WHATSAPP,2026-06-15 12:00:00,12,0,False,,REJECTED
CT-009016,C02734,SMS,2026-06-28 07:00:00,7,3,True,1.73,ANSWERED
CT-009017,C02734,SMS,2026-07-20 14:00:00,14,1,True,1.92,ANSWERED
CT-009018,C02736,CALL,2026-08-23 11:00:00,11,4,False,,IGNORED
CT-009019,C02736,CALL,2026-07-30 08:00:00,8,2,False,,IGNORED
CT-009020,C02736,WHATSAPP,2026-08-19 10:00:00,10,2,True,2.92,ANSWERED
CT-009021,C02737,APP_PUSH,2026-07-20 09:00:00,9,0,False,,IGNORED
CT-009022,C02737,SMS,2026-08-22 06:00:00,6,2,False,,IGNORED
CT-009023,C02738,SMS,2026-07-27 20:00:00,20,9,False,,IGNORED
CT-009024,C02738,SMS,2026-07-14 15:00:00,15,7,False,,IGNORED
CT-009025,C02738,APP_PUSH,2026-07-02 18:00:00,18,7,True,2.99,ANSWERED
CT-009026,C02739,APP_PUSH,2026-08-01 03:00:00,3,6,False,,REJECTED
CT-009027,C02739,APP_PUSH,2026-07-10 08:00:00,8,4,False,,IGNORED
CT-009028,C02739,CALL,2026-07-04 09:00:00,9,5,True,2.78,ANSWERED
CT-009029,C02739,APP_PUSH,2026-07-03 11:00:00,11,4,True,0.38,ANSWERED
CT-009030,C02739,APP_PUSH,2026-08-06 06:00:00,6,5,True,0.46,ANSWERED
CT-009031,C02740,APP_PUSH,2026-08-09 15:00:00,15,4,True,0.41,ANSWERED
CT-009032,C02740,WHATSAPP,2026-09-11 14:00:00,14,3,False,,IGNORED
CT-009033,C02740,SMS,2026-07-01 11:00:00,11,3,False,,IGNORED
CT-009034,C02740,WHATSAPP,2026-08-13 12:00:00,12,5,False,,REJECTED
CT-009035,C02740,WHATSAPP,2026-06-19 20:00:00,20,3,False,,IGNORED
CT-009036,C02740,CALL,2026-06-27 06:00:00,6,-3,False,,IGNORED
CT-009037,C02741,SMS,2026-08-12 13:00:00,13,6,False,,IGNORED
CT-009038,C02741,SMS,2026-07-23 12:00:00,12,6,True,0.26,ANSWERED
CT-009039,C02742,WHATSAPP,2026-08-13 14:00:00,14,1,False,,IGNORED
CT-009040,C02742,WHATSAPP,2026-07-27 17:00:00,17,6,False,,IGNORED
CT-009041,C02742,APP_PUSH,2026-08-15 17:00:00,17,0,True,1.66,ANSWERED
CT-009042,C02742,CALL,2026-08-13 14:00:00,14,4,False,,IGNORED
CT-009043,C02744,WHATSAPP,2026-08-06 11:00:00,11,2,True,1.76,ANSWERED
CT-009044,C02744,WHATSAPP,2026-08-19 15:00:00,15,5,False,,BOUNCED
CT-009045,C02744,APP_PUSH,2026-08-12 09:00:00,9,4,False,,IGNORED
CT-009046,C02744,APP_PUSH,2026-08-24 06:00:00,6,7,False,,IGNORED
CT-009047,C02745,SMS,2026-07-23 16:00:00,16,3,True,3.86,ANSWERED
CT-009048,C02745,SMS,2026-08-29 14:00:00,14,6,False,,IGNORED
CT-009049,C02745,SMS,2026-06-25 14:00:00,14,4,False,,IGNORED
CT-009050,C02746,CALL,2026-07-05 20:00:00,20,8,False,,IGNORED
CT-009051,C02746,WHATSAPP,2026-07-28 19:00:00,19,1,True,1.29,ANSWERED
CT-009052,C02746,WHATSAPP,2026-07-15 17:00:00,17,3,False,,IGNORED
CT-009053,C02746,CALL,2026-06-25 14:00:00,14,4,False,,BOUNCED
CT-009054,C02747,WHATSAPP,2026-09-10 20:00:00,20,6,True,0.31,ANSWERED
CT-009055,C02747,WHATSAPP,2026-07-25 17:00:00,17,2,True,0.89,ANSWERED
